ID,question,state,state name,State Id,year,applies to,response,citations,cautions
600,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,Rhode Island,39,2002,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2); R.I. Gen. Laws § 11-47-35.2(b),
601,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,South Carolina,40,2002,All,No,,
602,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,South Dakota,41,2002,All,No,,
603,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,Tennessee,42,2002,All,No,,
604,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,Texas,43,2002,All,No,,
605,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,Utah,44,2002,All,No,,
606,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,Vermont,45,2002,All,No,,
607,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,Virginia,46,2002,All,No,,
608,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,Washington,47,2002,All,No,,
609,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,Washington D.C,48,2002,All,Yes,D.C. Code § 7-2505.01; D.C. Code § 7-2505.02; D.C. Code § 7-2502.01,
610,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,West Virginia,49,2002,All,No,,
611,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,Wisconsin,50,2002,All,No,,
612,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,Wyoming,51,2002,All,No,,
613,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,Alabama,1,2003,All,No,,
614,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,Alaska,2,2003,All,No,,
615,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,Arizona,3,2003,All,No,,
616,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,Arkansas,4,2003,All,No,,
617,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,California,5,2003,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",
618,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,Colorado,6,2003,All,No,,
619,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,Connecticut,7,2003,All,Yes,Conn. Gen. Stat. § 29-33(c),
620,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,Delaware,8,2003,All,No,,
621,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,Florida,9,2003,All,No,,
622,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,Georgia,10,2003,All,No,,
623,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,Hawaii,11,2003,All,Yes,Haw. Rev. Stat. §134-2,
624,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,Idaho,12,2003,All,No,,
625,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,Illinois,13,2003,All,Yes,430 Ill. Comp. Stat. 65/2; 430 Ill. Comp. Stat. 65/3,
626,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,Indiana,14,2003,All,No,,
627,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,Iowa,15,2003,All,Yes,Iowa Code § 724.15,
628,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,Kansas,16,2003,All,No,,
629,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,Kentucky,17,2003,All,No,,
630,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,Louisiana,18,2003,All,No,,
631,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,Maine,19,2003,All,No,,
632,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,Maryland,20,2003,All,Yes,Md. Public Safety Code § 5-124(a),
633,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,Massachusetts,21,2003,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",
634,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,Michigan,22,2003,All,Yes,"MCLS §§ 28.422, 28.426",
635,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,Minnesota,23,2003,All,No,,
636,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,Mississippi,24,2003,All,No,,
637,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,Missouri,25,2003,All,Yes,§ 571.090 R.S.Mo,
638,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,Montana,26,2003,All,No,,
639,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,Nebraska,27,2003,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",
640,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,Nevada,28,2003,All,No,,
641,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,New Hampshire,29,2003,All,No,,
642,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,New Jersey,30,2003,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",
643,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,New Mexico,31,2003,All,No,,
644,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,New York,32,2003,All,Yes,N.Y. Penal Law § 400.00(4),
645,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,North Carolina,33,2003,All,Yes,N.C. Gen. Stat. § 14-402(a),
646,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,North Dakota,34,2003,All,No,,
647,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,Ohio,35,2003,All,No,,
648,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,Oklahoma,36,2003,All,No,,
649,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,Oregon,37,2003,All,No,,
650,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,Pennsylvania,38,2003,All,Yes,18 Pa. Cons. Stat. § 6111(c),
651,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,Rhode Island,39,2003,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2); R.I. Gen. Laws § 11-47-35.2(b),
652,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,South Carolina,40,2003,All,No,,
653,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,South Dakota,41,2003,All,No,,
654,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,Tennessee,42,2003,All,No,,
655,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,Texas,43,2003,All,No,,
656,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,Utah,44,2003,All,No,,
657,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,Vermont,45,2003,All,No,,
658,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,Virginia,46,2003,All,No,,
659,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,Washington,47,2003,All,No,,
660,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,Washington D.C,48,2003,All,Yes,D.C. Code § 7-2505.01; D.C. Code § 7-2505.02; D.C. Code § 7-2502.01,
661,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,West Virginia,49,2003,All,No,,
662,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,Wisconsin,50,2003,All,No,,
663,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,Wyoming,51,2003,All,No,,
664,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,Alabama,1,2004,All,No,,
665,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,Alaska,2,2004,All,No,,
666,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,Arizona,3,2004,All,No,,
667,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,Arkansas,4,2004,All,No,,
668,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,California,5,2004,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",
669,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,Colorado,6,2004,All,No,,
670,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,Connecticut,7,2004,All,Yes,Conn. Gen. Stat. § 29-33(c),
671,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,Delaware,8,2004,All,No,,
672,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,Florida,9,2004,All,No,,
673,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,Georgia,10,2004,All,No,,
674,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,Hawaii,11,2004,All,Yes,Haw. Rev. Stat. §134-2,
675,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,Idaho,12,2004,All,No,,
676,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,Illinois,13,2004,All,Yes,430 Ill. Comp. Stat. 65/2; 430 Ill. Comp. Stat. 65/3,
677,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,Indiana,14,2004,All,No,,
678,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,Iowa,15,2004,All,Yes,Iowa Code § 724.15,
679,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,Kansas,16,2004,All,No,,
680,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,Kentucky,17,2004,All,No,,
681,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,Louisiana,18,2004,All,No,,
682,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,Maine,19,2004,All,No,,
683,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,Maryland,20,2004,All,Yes,Md. Public Safety Code § 5-124(a),
684,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,Massachusetts,21,2004,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",
685,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,Michigan,22,2004,All,Yes,"MCLS §§ 28.422, 28.426",
686,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,Minnesota,23,2004,All,No,,
687,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,Mississippi,24,2004,All,No,,
688,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,Missouri,25,2004,All,Yes,§ 571.090 R.S.Mo,
689,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,Montana,26,2004,All,No,,
690,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,Nebraska,27,2004,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",
691,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,Nevada,28,2004,All,No,,
692,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,New Hampshire,29,2004,All,No,,
693,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,New Jersey,30,2004,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",
694,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,New Mexico,31,2004,All,No,,
